Analysis,Index,Sides,AccrualTime,FollowUpTime,Alpha,RefSurvival,SurvCurve1Form,SurvCurve2Form,HazardRatio,Weight1,Weight2,NTotal,NSubInterval,LossExpHazard1,LossExpHazard2,Power,Error,Info,hazard_rate
TwoSampleSurvival,889,2,29,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.926,,,5.5
TwoSampleSurvival,890,2,29,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.913,,,5.5
TwoSampleSurvival,891,2,29,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.898,,,5.5
TwoSampleSurvival,892,2,29,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.987,,,5.5
TwoSampleSurvival,893,2,29,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.984,,,5.5
TwoSampleSurvival,894,2,29,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.980,,,5.5
TwoSampleSurvival,895,2,29,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.976,,,5.5
TwoSampleSurvival,896,2,29,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.970,,,5.5
TwoSampleSurvival,897,2,29,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.963,,,5.5
TwoSampleSurvival,898,2,29,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.956,,,5.5
TwoSampleSurvival,899,2,29,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.947,,,5.5
TwoSampleSurvival,900,2,29,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.936,,,5.5
TwoSampleSurvival,901,2,29,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.925,,,5.5
TwoSampleSurvival,902,2,29,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.911,,,5.5
TwoSampleSurvival,903,2,29,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.990,,,5.5
TwoSampleSurvival,904,2,29,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.988,,,5.5
TwoSampleSurvival,905,2,29,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.984,,,5.5
TwoSampleSurvival,906,2,29,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.980,,,5.5
TwoSampleSurvival,907,2,29,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.975,,,5.5
TwoSampleSurvival,908,2,29,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.970,,,5.5
TwoSampleSurvival,909,2,29,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.963,,,5.5
TwoSampleSurvival,910,2,29,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.955,,,5.5
TwoSampleSurvival,911,2,29,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.946,,,5.5
TwoSampleSurvival,912,2,29,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.935,,,5.5
TwoSampleSurvival,913,2,29,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.923,,,5.5
TwoSampleSurvival,914,2,29,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.992,,,5.5
TwoSampleSurvival,915,2,29,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.990,,,5.5
TwoSampleSurvival,916,2,29,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.988,,,5.5
TwoSampleSurvival,917,2,29,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.984,,,5.5
TwoSampleSurvival,918,2,29,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.980,,,5.5
TwoSampleSurvival,919,2,29,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.975,,,5.5
TwoSampleSurvival,920,2,29,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.969,,,5.5
TwoSampleSurvival,921,2,29,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.962,,,5.5
TwoSampleSurvival,922,2,29,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.954,,,5.5
TwoSampleSurvival,923,2,29,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.944,,,5.5
TwoSampleSurvival,924,2,29,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.933,,,5.5
TwoSampleSurvival,925,2,30,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.970,,,5.5
TwoSampleSurvival,926,2,30,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.964,,,5.5
TwoSampleSurvival,927,2,30,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.957,,,5.5
TwoSampleSurvival,928,2,30,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.949,,,5.5
TwoSampleSurvival,929,2,30,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.940,,,5.5
TwoSampleSurvival,930,2,30,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.929,,,5.5
TwoSampleSurvival,931,2,30,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.918,,,5.5
TwoSampleSurvival,932,2,30,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.905,,,5.5
TwoSampleSurvival,933,2,30,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.890,,,5.5
TwoSampleSurvival,934,2,30,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.875,,,5.5
TwoSampleSurvival,935,2,30,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.857,,,5.5
TwoSampleSurvival,936,2,30,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.977,,,5.5
TwoSampleSurvival,937,2,30,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.971,,,5.5
TwoSampleSurvival,938,2,30,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.965,,,5.5
TwoSampleSurvival,939,2,30,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.959,,,5.5
TwoSampleSurvival,940,2,30,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.951,,,5.5
TwoSampleSurvival,941,2,30,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.941,,,5.5
TwoSampleSurvival,942,2,30,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.931,,,5.5
TwoSampleSurvival,943,2,30,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.919,,,5.5
TwoSampleSurvival,944,2,30,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.906,,,5.5
TwoSampleSurvival,945,2,30,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.891,,,5.5
TwoSampleSurvival,946,2,30,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.875,,,5.5
TwoSampleSurvival,947,2,30,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.982,,,5.5
TwoSampleSurvival,948,2,30,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.977,,,5.5
TwoSampleSurvival,949,2,30,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.972,,,5.5
TwoSampleSurvival,950,2,30,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.966,,,5.5
TwoSampleSurvival,951,2,30,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.959,,,5.5
TwoSampleSurvival,952,2,30,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.951,,,5.5
TwoSampleSurvival,953,2,30,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.942,,,5.5
TwoSampleSurvival,954,2,30,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.931,,,5.5
TwoSampleSurvival,955,2,30,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.919,,,5.5
TwoSampleSurvival,956,2,30,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.906,,,5.5
TwoSampleSurvival,957,2,30,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.891,,,5.5
TwoSampleSurvival,958,2,30,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.986,,,5.5
TwoSampleSurvival,959,2,30,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.982,,,5.5
TwoSampleSurvival,960,2,30,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.978,,,5.5
TwoSampleSurvival,961,2,30,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.973,,,5.5
TwoSampleSurvival,962,2,30,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.967,,,5.5
TwoSampleSurvival,963,2,30,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.960,,,5.5
TwoSampleSurvival,964,2,30,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.951,,,5.5
TwoSampleSurvival,965,2,30,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.942,,,5.5
TwoSampleSurvival,966,2,30,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.931,,,5.5
TwoSampleSurvival,967,2,30,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.919,,,5.5
TwoSampleSurvival,968,2,30,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.905,,,5.5
TwoSampleSurvival,969,2,30,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.989,,,5.5
TwoSampleSurvival,970,2,30,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.986,,,5.5
TwoSampleSurvival,971,2,30,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.982,,,5.5
TwoSampleSurvival,972,2,30,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.978,,,5.5
TwoSampleSurvival,973,2,30,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.973,,,5.5
TwoSampleSurvival,974,2,30,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.967,,,5.5
TwoSampleSurvival,975,2,30,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.959,,,5.5
TwoSampleSurvival,976,2,30,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.951,,,5.5
TwoSampleSurvival,977,2,30,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.941,,,5.5
TwoSampleSurvival,978,2,30,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.930,,,5.5
TwoSampleSurvival,979,2,30,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.917,,,5.5
TwoSampleSurvival,980,2,30,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.991,,,5.5
TwoSampleSurvival,981,2,30,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.989,,,5.5
TwoSampleSurvival,982,2,30,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.986,,,5.5
TwoSampleSurvival,983,2,30,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.982,,,5.5
TwoSampleSurvival,984,2,30,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.978,,,5.5
TwoSampleSurvival,985,2,30,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.973,,,5.5
TwoSampleSurvival,986,2,30,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.966,,,5.5
TwoSampleSurvival,987,2,30,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.959,,,5.5
TwoSampleSurvival,988,2,30,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.950,,,5.5
TwoSampleSurvival,989,2,30,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.940,,,5.5
TwoSampleSurvival,990,2,30,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.928,,,5.5
TwoSampleSurvival,991,2,30,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.993,,,5.5
TwoSampleSurvival,992,2,30,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.991,,,5.5
TwoSampleSurvival,993,2,30,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.989,,,5.5
TwoSampleSurvival,994,2,30,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.986,,,5.5
TwoSampleSurvival,995,2,30,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.982,,,5.5
TwoSampleSurvival,996,2,30,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.977,,,5.5
TwoSampleSurvival,997,2,30,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.972,,,5.5
TwoSampleSurvival,998,2,30,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.965,,,5.5
TwoSampleSurvival,999,2,30,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.958,,,5.5
TwoSampleSurvival,1000,2,30,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.948,,,5.5
TwoSampleSurvival,1001,2,30,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.938,,,5.5
TwoSampleSurvival,1,2,18,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.906,,,6
TwoSampleSurvival,2,2,18,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.894,,,6
TwoSampleSurvival,3,2,18,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.880,,,6
TwoSampleSurvival,4,2,18,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.866,,,6
TwoSampleSurvival,5,2,18,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.850,,,6
TwoSampleSurvival,6,2,18,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.833,,,6
TwoSampleSurvival,7,2,18,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.815,,,6
TwoSampleSurvival,8,2,18,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.796,,,6
TwoSampleSurvival,9,2,18,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.776,,,6
TwoSampleSurvival,10,2,18,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.755,,,6
TwoSampleSurvival,11,2,18,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.733,,,6
TwoSampleSurvival,12,2,18,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.926,,,6
TwoSampleSurvival,13,2,18,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.916,,,6
TwoSampleSurvival,14,2,18,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.904,,,6
TwoSampleSurvival,15,2,18,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.891,,,6
TwoSampleSurvival,16,2,18,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.877,,,6
TwoSampleSurvival,17,2,18,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.861,,,6
TwoSampleSurvival,18,2,18,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.845,,,6
TwoSampleSurvival,19,2,18,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.827,,,6
TwoSampleSurvival,20,2,18,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.808,,,6
TwoSampleSurvival,21,2,18,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.788,,,6
TwoSampleSurvival,22,2,18,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.767,,,6
TwoSampleSurvival,23,2,18,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.943,,,6
TwoSampleSurvival,24,2,18,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.934,,,6
TwoSampleSurvival,25,2,18,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.923,,,6
TwoSampleSurvival,26,2,18,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.912,,,6
TwoSampleSurvival,27,2,18,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.899,,,6
TwoSampleSurvival,28,2,18,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.885,,,6
TwoSampleSurvival,29,2,18,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.870,,,6
TwoSampleSurvival,30,2,18,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.854,,,6
TwoSampleSurvival,31,2,18,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.836,,,6
TwoSampleSurvival,32,2,18,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.817,,,6
TwoSampleSurvival,33,2,18,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.797,,,6
TwoSampleSurvival,34,2,18,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.956,,,6
TwoSampleSurvival,35,2,18,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.948,,,6
TwoSampleSurvival,36,2,18,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.939,,,6
TwoSampleSurvival,37,2,18,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.929,,,6
TwoSampleSurvival,38,2,18,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.918,,,6
TwoSampleSurvival,39,2,18,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.905,,,6
TwoSampleSurvival,40,2,18,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.891,,,6
TwoSampleSurvival,41,2,18,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.876,,,6
TwoSampleSurvival,42,2,18,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.860,,,6
TwoSampleSurvival,43,2,18,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.842,,,6
TwoSampleSurvival,44,2,18,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.823,,,6
TwoSampleSurvival,45,2,18,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.966,,,6
TwoSampleSurvival,46,2,18,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.959,,,6
TwoSampleSurvival,47,2,18,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.952,,,6
TwoSampleSurvival,48,2,18,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.943,,,6
TwoSampleSurvival,49,2,18,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.933,,,6
TwoSampleSurvival,50,2,18,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.922,,,6
TwoSampleSurvival,51,2,18,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.910,,,6
TwoSampleSurvival,52,2,18,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.896,,,6
TwoSampleSurvival,53,2,18,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.881,,,6
TwoSampleSurvival,54,2,18,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.864,,,6
TwoSampleSurvival,55,2,18,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.847,,,6
TwoSampleSurvival,56,2,18,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.974,,,6
TwoSampleSurvival,57,2,18,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.968,,,6
TwoSampleSurvival,58,2,18,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.962,,,6
TwoSampleSurvival,59,2,18,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.954,,,6
TwoSampleSurvival,60,2,18,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.946,,,6
TwoSampleSurvival,61,2,18,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.936,,,6
TwoSampleSurvival,62,2,18,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.925,,,6
TwoSampleSurvival,63,2,18,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.913,,,6
TwoSampleSurvival,64,2,18,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.899,,,6
TwoSampleSurvival,65,2,18,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.884,,,6
TwoSampleSurvival,66,2,18,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.867,,,6
TwoSampleSurvival,67,2,18,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.980,,,6
TwoSampleSurvival,68,2,18,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.975,,,6
TwoSampleSurvival,69,2,18,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.970,,,6
TwoSampleSurvival,70,2,18,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.964,,,6
TwoSampleSurvival,71,2,18,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.956,,,6
TwoSampleSurvival,72,2,18,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.948,,,6
TwoSampleSurvival,73,2,18,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.938,,,6
TwoSampleSurvival,74,2,18,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.927,,,6
TwoSampleSurvival,75,2,18,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.915,,,6
TwoSampleSurvival,76,2,18,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.901,,,6
TwoSampleSurvival,77,2,18,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.885,,,6
TwoSampleSurvival,78,2,19,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.917,,,6
TwoSampleSurvival,79,2,19,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.905,,,6
