Analysis,Index,Sides,AccrualTime,FollowUpTime,Alpha,RefSurvival,SurvCurve1Form,SurvCurve2Form,HazardRatio,Weight1,Weight2,NominalPower,NSubInterval,LossExpHazard1,LossExpHazard2,Power,NTotal,Error,Info,hazard_rate
TwoSampleSurvival,768,2,27,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,8184,,,5.5
TwoSampleSurvival,769,2,27,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,8614,,,5.5
TwoSampleSurvival,770,2,27,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,9078,,,5.5
TwoSampleSurvival,771,2,28,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,7464,,,5.5
TwoSampleSurvival,772,2,28,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,7796,,,5.5
TwoSampleSurvival,773,2,28,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,8148,,,5.5
TwoSampleSurvival,774,2,28,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,8524,,,5.5
TwoSampleSurvival,775,2,28,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,8926,,,5.5
TwoSampleSurvival,776,2,28,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,9354,,,5.5
TwoSampleSurvival,777,2,28,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,9814,,,5.5
TwoSampleSurvival,778,2,28,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,10306,,,5.5
TwoSampleSurvival,779,2,28,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,10834,,,5.5
TwoSampleSurvival,780,2,28,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,11402,,,5.5
TwoSampleSurvival,781,2,28,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,12014,,,5.5
TwoSampleSurvival,782,2,28,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,7050,,,5.5
TwoSampleSurvival,783,2,28,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,7362,,,5.5
TwoSampleSurvival,784,2,28,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,7696,,,5.5
TwoSampleSurvival,785,2,28,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,8050,,,5.5
TwoSampleSurvival,786,2,28,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,8430,,,5.5
TwoSampleSurvival,787,2,28,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,8834,,,5.5
TwoSampleSurvival,788,2,28,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,9268,,,5.5
TwoSampleSurvival,789,2,28,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,9734,,,5.5
TwoSampleSurvival,790,2,28,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,10232,,,5.5
TwoSampleSurvival,791,2,28,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,10770,,,5.5
TwoSampleSurvival,792,2,28,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,11348,,,5.5
TwoSampleSurvival,793,2,28,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,6678,,,5.5
TwoSampleSurvival,794,2,28,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,6974,,,5.5
TwoSampleSurvival,795,2,28,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,7290,,,5.5
TwoSampleSurvival,796,2,28,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,7626,,,5.5
TwoSampleSurvival,797,2,28,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,7986,,,5.5
TwoSampleSurvival,798,2,28,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,8370,,,5.5
TwoSampleSurvival,799,2,28,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,8780,,,5.5
TwoSampleSurvival,800,2,28,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,9220,,,5.5
TwoSampleSurvival,801,2,28,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,9694,,,5.5
TwoSampleSurvival,802,2,28,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,10202,,,5.5
TwoSampleSurvival,803,2,28,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,10750,,,5.5
TwoSampleSurvival,804,2,28,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,6344,,,5.5
TwoSampleSurvival,805,2,28,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,6626,,,5.5
TwoSampleSurvival,806,2,28,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,6926,,,5.5
TwoSampleSurvival,807,2,28,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,7244,,,5.5
TwoSampleSurvival,808,2,28,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,7586,,,5.5
TwoSampleSurvival,809,2,28,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,7950,,,5.5
TwoSampleSurvival,810,2,28,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,8342,,,5.5
TwoSampleSurvival,811,2,28,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,8760,,,5.5
TwoSampleSurvival,812,2,28,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,9208,,,5.5
TwoSampleSurvival,813,2,28,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,9692,,,5.5
TwoSampleSurvival,814,2,28,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,10212,,,5.5
TwoSampleSurvival,815,2,28,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,6042,,,5.5
TwoSampleSurvival,816,2,28,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,6310,,,5.5
TwoSampleSurvival,817,2,28,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,6594,,,5.5
TwoSampleSurvival,818,2,28,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,6900,,,5.5
TwoSampleSurvival,819,2,28,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,7224,,,5.5
TwoSampleSurvival,820,2,28,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,7572,,,5.5
TwoSampleSurvival,821,2,28,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,7944,,,5.5
TwoSampleSurvival,822,2,28,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,8342,,,5.5
TwoSampleSurvival,823,2,28,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,8770,,,5.5
TwoSampleSurvival,824,2,28,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,9230,,,5.5
TwoSampleSurvival,825,2,28,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,9726,,,5.5
TwoSampleSurvival,826,2,28,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,5766,,,5.5
TwoSampleSurvival,827,2,28,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,6022,,,5.5
TwoSampleSurvival,828,2,28,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,6294,,,5.5
TwoSampleSurvival,829,2,28,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,6586,,,5.5
TwoSampleSurvival,830,2,28,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,6896,,,5.5
TwoSampleSurvival,831,2,28,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,7226,,,5.5
TwoSampleSurvival,832,2,28,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,7582,,,5.5
TwoSampleSurvival,833,2,28,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,7962,,,5.5
TwoSampleSurvival,834,2,28,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,8370,,,5.5
TwoSampleSurvival,835,2,28,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,8810,,,5.5
TwoSampleSurvival,836,2,28,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,9284,,,5.5
TwoSampleSurvival,837,2,28,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,5514,,,5.5
TwoSampleSurvival,838,2,28,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,5760,,,5.5
TwoSampleSurvival,839,2,28,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,6020,,,5.5
TwoSampleSurvival,840,2,28,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,6298,,,5.5
TwoSampleSurvival,841,2,28,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,6594,,,5.5
TwoSampleSurvival,842,2,28,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,6912,,,5.5
TwoSampleSurvival,843,2,28,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,7252,,,5.5
TwoSampleSurvival,844,2,28,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,7616,,,5.5
TwoSampleSurvival,845,2,28,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,8006,,,5.5
TwoSampleSurvival,846,2,28,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,8426,,,5.5
TwoSampleSurvival,847,2,28,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,8880,,,5.5
TwoSampleSurvival,848,2,29,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,7250,,,5.5
TwoSampleSurvival,849,2,29,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,7572,,,5.5
TwoSampleSurvival,850,2,29,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,7914,,,5.5
TwoSampleSurvival,851,2,29,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,8280,,,5.5
TwoSampleSurvival,852,2,29,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,8670,,,5.5
TwoSampleSurvival,853,2,29,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,9086,,,5.5
TwoSampleSurvival,854,2,29,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,9532,,,5.5
TwoSampleSurvival,855,2,29,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,10010,,,5.5
TwoSampleSurvival,856,2,29,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,10524,,,5.5
TwoSampleSurvival,857,2,29,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,11076,,,5.5
TwoSampleSurvival,858,2,29,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,11670,,,5.5
TwoSampleSurvival,859,2,29,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,6858,,,5.5
TwoSampleSurvival,860,2,29,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,7162,,,5.5
TwoSampleSurvival,861,2,29,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,7486,,,5.5
TwoSampleSurvival,862,2,29,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,7832,,,5.5
TwoSampleSurvival,863,2,29,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,8200,,,5.5
TwoSampleSurvival,864,2,29,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,8596,,,5.5
TwoSampleSurvival,865,2,29,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,9018,,,5.5
TwoSampleSurvival,866,2,29,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,9470,,,5.5
TwoSampleSurvival,867,2,29,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,9956,,,5.5
TwoSampleSurvival,868,2,29,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,10478,,,5.5
TwoSampleSurvival,869,2,29,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,11040,,,5.5
TwoSampleSurvival,870,2,29,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,6506,,,5.5
TwoSampleSurvival,871,2,29,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,6796,,,5.5
TwoSampleSurvival,872,2,29,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,7102,,,5.5
TwoSampleSurvival,873,2,29,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,7430,,,5.5
TwoSampleSurvival,874,2,29,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,7780,,,5.5
TwoSampleSurvival,875,2,29,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,8154,,,5.5
TwoSampleSurvival,876,2,29,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,8554,,,5.5
TwoSampleSurvival,877,2,29,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,8984,,,5.5
TwoSampleSurvival,878,2,29,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,9444,,,5.5
TwoSampleSurvival,879,2,29,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,9940,,,5.5
TwoSampleSurvival,880,2,29,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,10474,,,5.5
TwoSampleSurvival,881,2,29,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,6188,,,5.5
TwoSampleSurvival,882,2,29,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,6464,,,5.5
TwoSampleSurvival,883,2,29,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,6756,,,5.5
TwoSampleSurvival,884,2,29,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,7068,,,5.5
TwoSampleSurvival,885,2,29,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,7400,,,5.5
TwoSampleSurvival,886,2,29,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,7756,,,5.5
TwoSampleSurvival,887,2,29,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,8136,,,5.5
TwoSampleSurvival,888,2,29,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,8546,,,5.5
TwoSampleSurvival,889,2,29,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,8984,,,5.5
TwoSampleSurvival,890,2,29,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,9456,,,5.5
TwoSampleSurvival,891,2,29,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,9964,,,5.5
TwoSampleSurvival,892,2,29,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,5900,,,5.5
TwoSampleSurvival,893,2,29,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,6162,,,5.5
TwoSampleSurvival,894,2,29,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,6440,,,5.5
TwoSampleSurvival,895,2,29,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,6738,,,5.5
TwoSampleSurvival,896,2,29,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,7056,,,5.5
TwoSampleSurvival,897,2,29,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,7394,,,5.5
TwoSampleSurvival,898,2,29,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,7758,,,5.5
TwoSampleSurvival,899,2,29,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,8148,,,5.5
TwoSampleSurvival,900,2,29,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,8566,,,5.5
TwoSampleSurvival,901,2,29,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,9014,,,5.5
TwoSampleSurvival,902,2,29,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,9500,,,5.5
TwoSampleSurvival,903,2,29,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,5636,,,5.5
TwoSampleSurvival,904,2,29,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,5888,,,5.5
TwoSampleSurvival,905,2,29,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,6154,,,5.5
TwoSampleSurvival,906,2,29,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,6438,,,5.5
TwoSampleSurvival,907,2,29,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,6742,,,5.5
TwoSampleSurvival,908,2,29,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,7066,,,5.5
TwoSampleSurvival,909,2,29,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,7412,,,5.5
TwoSampleSurvival,910,2,29,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,7784,,,5.5
TwoSampleSurvival,911,2,29,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,8184,,,5.5
TwoSampleSurvival,912,2,29,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,8614,,,5.5
TwoSampleSurvival,913,2,29,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,9076,,,5.5
TwoSampleSurvival,914,2,29,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,5396,,,5.5
TwoSampleSurvival,915,2,29,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,5636,,,5.5
TwoSampleSurvival,916,2,29,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,5892,,,5.5
TwoSampleSurvival,917,2,29,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,6164,,,5.5
TwoSampleSurvival,918,2,29,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,6454,,,5.5
TwoSampleSurvival,919,2,29,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,6764,,,5.5
TwoSampleSurvival,920,2,29,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,7096,,,5.5
TwoSampleSurvival,921,2,29,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,7452,,,5.5
TwoSampleSurvival,922,2,29,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,7834,,,5.5
TwoSampleSurvival,923,2,29,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,8246,,,5.5
TwoSampleSurvival,924,2,29,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,8690,,,5.5
TwoSampleSurvival,925,2,30,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,7048,,,5.5
TwoSampleSurvival,926,2,30,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,7362,,,5.5
TwoSampleSurvival,927,2,30,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,7694,,,5.5
TwoSampleSurvival,928,2,30,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,8050,,,5.5
TwoSampleSurvival,929,2,30,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,8428,,,5.5
TwoSampleSurvival,930,2,30,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,8834,,,5.5
TwoSampleSurvival,931,2,30,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,9266,,,5.5
TwoSampleSurvival,932,2,30,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,9732,,,5.5
TwoSampleSurvival,933,2,30,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,10230,,,5.5
TwoSampleSurvival,934,2,30,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,10768,,,5.5
TwoSampleSurvival,935,2,30,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,11346,,,5.5
TwoSampleSurvival,936,2,30,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,6678,,,5.5
TwoSampleSurvival,937,2,30,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,6974,,,5.5
TwoSampleSurvival,938,2,30,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,7290,,,5.5
TwoSampleSurvival,939,2,30,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,7626,,,5.5
TwoSampleSurvival,940,2,30,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,7984,,,5.5
TwoSampleSurvival,941,2,30,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,8368,,,5.5
TwoSampleSurvival,942,2,30,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,8780,,,5.5
TwoSampleSurvival,943,2,30,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,9220,,,5.5
TwoSampleSurvival,944,2,30,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,9692,,,5.5
TwoSampleSurvival,945,2,30,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,10202,,,5.5
TwoSampleSurvival,946,2,30,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,10750,,,5.5
TwoSampleSurvival,947,2,30,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,6342,,,5.5
